county,unsure1,precinct,contest,choice,party,total_votes,unsure2
PITT,1101,GRIMESLAND                                                  ,SENATE DISTRICT 09,Edward N. Warren,DEM,321,0.014097222
PITT,1201,PACTOLUS                                                    ,SENATE DISTRICT 09,Edward N. Warren,DEM,663,0.014097222
PITT,1102A ,SIMPSON A                                                   ,SENATE DISTRICT 09,Edward N. Warren,DEM,596,0.014097222
PITT,1102B ,SIMPSON B                                                   ,SENATE DISTRICT 09,Edward N. Warren,DEM,611,0.014097222
PITT,1301,SWIFT CREEK                                                 ,SENATE DISTRICT 09,Edward N. Warren,DEM,240,0.014097222
PITT,1403A ,WINTERVILLE CENTRAL A                                       ,SENATE DISTRICT 09,Edward N. Warren,DEM,742,0.014097222
PITT,1403B ,WINTERVILLE CENTRAL B                                       ,SENATE DISTRICT 09,Edward N. Warren,DEM,861,0.014097222
PITT,1402,WINTERVILLE EAST                                            ,SENATE DISTRICT 09,Edward N. Warren,DEM,1023,0.014097222
PITT, ,absentee/provisional,SENATE DISTRICT 06,R. L. (Bob) Martin,DEM,767,0.014097222
PITT,101,ARTHUR                                                      ,SENATE DISTRICT 06,R. L. (Bob) Martin,DEM,797,0.014097222
PITT,301,BELVOIR                                                     ,SENATE DISTRICT 06,R. L. (Bob) Martin,DEM,925,0.014097222
PITT,401,BETHEL                                                      ,SENATE DISTRICT 06,R. L. (Bob) Martin,DEM,707,0.014097222
PITT,EDT   ,ELECTIONS ANNEX                                             ,SENATE DISTRICT 06,R. L. (Bob) Martin,DEM,152,0.014097222
PITT,701,FALKLAND                                                    ,SENATE DISTRICT 06,R. L. (Bob) Martin,DEM,396,0.014097222
PITT,0800A ,FARMVILLE A                                                 ,SENATE DISTRICT 06,R. L. (Bob) Martin,DEM,813,0.014097222
PITT,0800B ,FARMVILLE B                                                 ,SENATE DISTRICT 06,R. L. (Bob) Martin,DEM,687,0.014097222
PITT,901,FOUNTAIN                                                    ,SENATE DISTRICT 06,R. L. (Bob) Martin,DEM,264,0.014097222
PITT,1501,GREENVILLE #1                                               ,SENATE DISTRICT 06,R. L. (Bob) Martin,DEM,325,0.014097222
PITT,1510B ,GREENVILLE #10B                                             ,SENATE DISTRICT 06,R. L. (Bob) Martin,DEM,0,0.014097222
PITT,1503,GREENVILLE #3                                               ,SENATE DISTRICT 06,R. L. (Bob) Martin,DEM,694,0.014097222
PITT,1504,GREENVILLE #4                                               ,SENATE DISTRICT 06,R. L. (Bob) Martin,DEM,1080,0.014097222
POLK, ,absentee/provisional,SENATE DISTRICT 42,Lawrence (Larry) R. Gavel,LIB,135,0.014097222
POLK,CL07  ,COLUMBUS-1                                                  ,SENATE DISTRICT 42,Lawrence (Larry) R. Gavel,LIB,86,0.014097222
POLK,CL08  ,COLUMBUS-2                                                  ,SENATE DISTRICT 42,Lawrence (Larry) R. Gavel,LIB,59,0.014097222
POLK,CG05  ,COOPERS GAP                                                 ,SENATE DISTRICT 42,Lawrence (Larry) R. Gavel,LIB,52,0.014097222
POLK,GC09  ,GREEN CREEK                                                 ,SENATE DISTRICT 42,Lawrence (Larry) R. Gavel,LIB,81,0.014097222
POLK,SA04  ,SALUDA                                                      ,SENATE DISTRICT 42,Lawrence (Larry) R. Gavel,LIB,73,0.014097222
POLK,TR01  ,TRYON-1                                                     ,SENATE DISTRICT 42,Lawrence (Larry) R. Gavel,LIB,52,0.014097222
POLK,TR02  ,TRYON-2                                                     ,SENATE DISTRICT 42,Lawrence (Larry) R. Gavel,LIB,45,0.014097222
POLK,TR03  ,TRYON-3                                                     ,SENATE DISTRICT 42,Lawrence (Larry) R. Gavel,LIB,48,0.014097222
POLK,WO06  ,WHITE OAK                                                   ,SENATE DISTRICT 42,Lawrence (Larry) R. Gavel,LIB,49,0.014097222
POLK, ,absentee/provisional,SENATE DISTRICT 42,Robert C. Carpenter,REP,1691,0.014097222
POLK,CL07  ,COLUMBUS-1                                                  ,SENATE DISTRICT 42,Robert C. Carpenter,REP,541,0.014097222
POLK,CL08  ,COLUMBUS-2                                                  ,SENATE DISTRICT 42,Robert C. Carpenter,REP,489,0.014097222
POLK,CG05  ,COOPERS GAP                                                 ,SENATE DISTRICT 42,Robert C. Carpenter,REP,379,0.014097222
POLK,GC09  ,GREEN CREEK                                                 ,SENATE DISTRICT 42,Robert C. Carpenter,REP,612,0.014097222
POLK,SA04  ,SALUDA                                                      ,SENATE DISTRICT 42,Robert C. Carpenter,REP,460,0.014097222
POLK,TR01  ,TRYON-1                                                     ,SENATE DISTRICT 42,Robert C. Carpenter,REP,237,0.014097222
POLK,TR02  ,TRYON-2                                                     ,SENATE DISTRICT 42,Robert C. Carpenter,REP,221,0.014097222
POLK,TR03  ,TRYON-3                                                     ,SENATE DISTRICT 42,Robert C. Carpenter,REP,248,0.014097222
POLK,WO06  ,WHITE OAK                                                   ,SENATE DISTRICT 42,Robert C. Carpenter,REP,349,0.014097222
RANDOLPH, ,absentee/provisional,SENATE DISTRICT 16,Bill Boyd,REP,2594,0.014097222
RANDOLPH,4,ASHEBORO ARMORY                                             ,SENATE DISTRICT 16,Bill Boyd,REP,673,0.014097222
RANDOLPH,5,ASHEBORO EASTSIDE                                           ,SENATE DISTRICT 16,Bill Boyd,REP,321,0.014097222
RANDOLPH,6,ASHEBORO LINDLEY PARK                                       ,SENATE DISTRICT 16,Bill Boyd,REP,577,0.014097222
RANDOLPH,7,ASHEBORO LOFLIN                                             ,SENATE DISTRICT 16,Bill Boyd,REP,480,0.014097222
RANDOLPH,8,ASHEBORO MCCRARY                                            ,SENATE DISTRICT 16,Bill Boyd,REP,401,0.014097222
RANDOLPH,9,ASHEBORO NORTH 1                                            ,SENATE DISTRICT 16,Bill Boyd,REP,356,0.014097222
RANDOLPH,10,ASHEBORO NORTH 2                                            ,SENATE DISTRICT 16,Bill Boyd,REP,457,0.014097222
RANDOLPH,11,ASHEBORO SOUTHPOINTE                                        ,SENATE DISTRICT 16,Bill Boyd,REP,497,0.014097222
RANDOLPH,12,ASHEBORO WESTSIDE                                           ,SENATE DISTRICT 16,Bill Boyd,REP,429,0.014097222
RANDOLPH,14,BROWER                                                      ,SENATE DISTRICT 16,Bill Boyd,REP,326,0.014097222
RANDOLPH,15,CEDAR GROVE EAST                                            ,SENATE DISTRICT 16,Bill Boyd,REP,719,0.014097222
RANDOLPH,16,CEDAR GROVE WEST                                            ,SENATE DISTRICT 16,Bill Boyd,REP,688,0.014097222
RANDOLPH,17,COLERIDGE                                                   ,SENATE DISTRICT 16,Bill Boyd,REP,527,0.014097222
RANDOLPH,19,FALLS                                                       ,SENATE DISTRICT 16,Bill Boyd,REP,497,0.014097222
RANDOLPH,20,FRANKLINVILLE                                               ,SENATE DISTRICT 16,Bill Boyd,REP,602,0.014097222
RANDOLPH,21,GRANT                                                       ,SENATE DISTRICT 16,Bill Boyd,REP,834,0.014097222
RANDOLPH,23,LIBERTY                                                     ,SENATE DISTRICT 16,Bill Boyd,REP,739,0.014097222
RANDOLPH,24,NEW HOPE                                                    ,SENATE DISTRICT 16,Bill Boyd,REP,213,0.014097222
RANDOLPH,27,PLEASANT GROVE                                              ,SENATE DISTRICT 16,Bill Boyd,REP,142,0.014097222
RANDOLPH,29,PROVIDENCE 1                                                ,SENATE DISTRICT 16,Bill Boyd,REP,775,0.014097222
RANDOLPH,30,PROVIDENCE 2                                                ,SENATE DISTRICT 16,Bill Boyd,REP,658,0.014097222
RANDOLPH,31,RAMSEUR                                                     ,SENATE DISTRICT 16,Bill Boyd,REP,801,0.014097222
RANDOLPH,32,RANDLEMAN EAST                                              ,SENATE DISTRICT 16,Bill Boyd,REP,804,0.014097222
RANDOLPH,33,RANDLEMAN WEST                                              ,SENATE DISTRICT 16,Bill Boyd,REP,344,0.014097222
RANDOLPH,34,RICHLAND                                                    ,SENATE DISTRICT 16,Bill Boyd,REP,662,0.014097222
RANDOLPH,35,STALEY                                                      ,SENATE DISTRICT 16,Bill Boyd,REP,632,0.014097222
RANDOLPH,40,UNION                                                       ,SENATE DISTRICT 16,Bill Boyd,REP,429,0.014097222
RANDOLPH, ,absentee/provisional,SENATE DISTRICT 16,Ellie Kinnaird,DEM,1294,0.014097222
RANDOLPH,4,ASHEBORO ARMORY                                             ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,384,0.014097222
RANDOLPH,5,ASHEBORO EASTSIDE                                           ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,460,0.014097222
RANDOLPH,6,ASHEBORO LINDLEY PARK                                       ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,500,0.014097222
RANDOLPH,7,ASHEBORO LOFLIN                                             ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,378,0.014097222
RANDOLPH,8,ASHEBORO MCCRARY                                            ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,281,0.014097222
RANDOLPH,9,ASHEBORO NORTH 1                                            ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,196,0.014097222
RANDOLPH,10,ASHEBORO NORTH 2                                            ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,254,0.014097222
RANDOLPH,11,ASHEBORO SOUTHPOINTE                                        ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,305,0.014097222
RANDOLPH,12,ASHEBORO WESTSIDE                                           ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,300,0.014097222
RANDOLPH,14,BROWER                                                      ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,111,0.014097222
RANDOLPH,15,CEDAR GROVE EAST                                            ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,330,0.014097222
RANDOLPH,16,CEDAR GROVE WEST                                            ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,271,0.014097222
RANDOLPH,17,COLERIDGE                                                   ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,225,0.014097222
RANDOLPH,19,FALLS                                                       ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,255,0.014097222
RANDOLPH,20,FRANKLINVILLE                                               ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,326,0.014097222
RANDOLPH,21,GRANT                                                       ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,346,0.014097222
RANDOLPH,23,LIBERTY                                                     ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,541,0.014097222
RANDOLPH,24,NEW HOPE                                                    ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,150,0.014097222
RANDOLPH,27,PLEASANT GROVE                                              ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,59,0.014097222
RANDOLPH,29,PROVIDENCE 1                                                ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,290,0.014097222
RANDOLPH,30,PROVIDENCE 2                                                ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,232,0.014097222
RANDOLPH,31,RAMSEUR                                                     ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,485,0.014097222
RANDOLPH,32,RANDLEMAN EAST                                              ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,402,0.014097222
RANDOLPH,33,RANDLEMAN WEST                                              ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,230,0.014097222
RANDOLPH,34,RICHLAND                                                    ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,340,0.014097222
RANDOLPH,35,STALEY                                                      ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,231,0.014097222
RANDOLPH,40,UNION                                                       ,SENATE DISTRICT 16,Ellie Kinnaird,DEM,210,0.014097222
RANDOLPH, ,absentee/provisional,SENATE DISTRICT 16,Howard N. Lee,DEM,1214,0.014097222
RANDOLPH,4,ASHEBORO ARMORY                                             ,SENATE DISTRICT 16,Howard N. Lee,DEM,355,0.014097222
RANDOLPH,5,ASHEBORO EASTSIDE                                           ,SENATE DISTRICT 16,Howard N. Lee,DEM,467,0.014097222
RANDOLPH,6,ASHEBORO LINDLEY PARK                                       ,SENATE DISTRICT 16,Howard N. Lee,DEM,457,0.014097222
RANDOLPH,7,ASHEBORO LOFLIN                                             ,SENATE DISTRICT 16,Howard N. Lee,DEM,369,0.014097222
RANDOLPH,8,ASHEBORO MCCRARY                                            ,SENATE DISTRICT 16,Howard N. Lee,DEM,258,0.014097222
RANDOLPH,9,ASHEBORO NORTH 1                                            ,SENATE DISTRICT 16,Howard N. Lee,DEM,184,0.014097222
RANDOLPH,10,ASHEBORO NORTH 2                                            ,SENATE DISTRICT 16,Howard N. Lee,DEM,232,0.014097222
RANDOLPH,11,ASHEBORO SOUTHPOINTE                                        ,SENATE DISTRICT 16,Howard N. Lee,DEM,264,0.014097222
RANDOLPH,12,ASHEBORO WESTSIDE                                           ,SENATE DISTRICT 16,Howard N. Lee,DEM,291,0.014097222
RANDOLPH,14,BROWER                                                      ,SENATE DISTRICT 16,Howard N. Lee,DEM,113,0.014097222
RANDOLPH,15,CEDAR GROVE EAST                                            ,SENATE DISTRICT 16,Howard N. Lee,DEM,303,0.014097222
RANDOLPH,16,CEDAR GROVE WEST                                            ,SENATE DISTRICT 16,Howard N. Lee,DEM,263,0.014097222
RANDOLPH,17,COLERIDGE                                                   ,SENATE DISTRICT 16,Howard N. Lee,DEM,216,0.014097222
RANDOLPH,19,FALLS                                                       ,SENATE DISTRICT 16,Howard N. Lee,DEM,229,0.014097222
RANDOLPH,20,FRANKLINVILLE                                               ,SENATE DISTRICT 16,Howard N. Lee,DEM,289,0.014097222
RANDOLPH,21,GRANT                                                       ,SENATE DISTRICT 16,Howard N. Lee,DEM,280,0.014097222
RANDOLPH,23,LIBERTY                                                     ,SENATE DISTRICT 16,Howard N. Lee,DEM,532,0.014097222
RANDOLPH,24,NEW HOPE                                                    ,SENATE DISTRICT 16,Howard N. Lee,DEM,149,0.014097222
RANDOLPH,27,PLEASANT GROVE                                              ,SENATE DISTRICT 16,Howard N. Lee,DEM,48,0.014097222
RANDOLPH,29,PROVIDENCE 1                                                ,SENATE DISTRICT 16,Howard N. Lee,DEM,257,0.014097222
RANDOLPH,30,PROVIDENCE 2                                                ,SENATE DISTRICT 16,Howard N. Lee,DEM,216,0.014097222
RANDOLPH,31,RAMSEUR                                                     ,SENATE DISTRICT 16,Howard N. Lee,DEM,424,0.014097222
RANDOLPH,32,RANDLEMAN EAST                                              ,SENATE DISTRICT 16,Howard N. Lee,DEM,345,0.014097222
RANDOLPH,33,RANDLEMAN WEST                                              ,SENATE DISTRICT 16,Howard N. Lee,DEM,211,0.014097222
RANDOLPH,34,RICHLAND                                                    ,SENATE DISTRICT 16,Howard N. Lee,DEM,296,0.014097222
RANDOLPH,35,STALEY                                                      ,SENATE DISTRICT 16,Howard N. Lee,DEM,219,0.014097222
RANDOLPH,40,UNION                                                       ,SENATE DISTRICT 16,Howard N. Lee,DEM,185,0.014097222
RANDOLPH, ,absentee/provisional,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,1246,0.014097222
RANDOLPH,1,ARCHDALE 1                                                  ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,875,0.014097222
RANDOLPH,2,ARCHDALE 2                                                  ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,738,0.014097222
RANDOLPH,3,ARCHDALE 3                                                  ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,924,0.014097222
RANDOLPH,4,ASHEBORO ARMORY                                             ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,5,ASHEBORO EASTSIDE                                           ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,6,ASHEBORO LINDLEY PARK                                       ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,7,ASHEBORO LOFLIN                                             ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,8,ASHEBORO MCCRARY                                            ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,9,ASHEBORO NORTH 1                                            ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,10,ASHEBORO NORTH 2                                            ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,11,ASHEBORO SOUTHPOINTE                                        ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,12,ASHEBORO WESTSIDE                                           ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,13,BACK CREEK                                                  ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,922,0.014097222
RANDOLPH,14,BROWER                                                      ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,15,CEDAR GROVE EAST                                            ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,16,CEDAR GROVE WEST                                            ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,17,COLERIDGE                                                   ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,18,CONCORD                                                     ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,577,0.014097222
RANDOLPH,19,FALLS                                                       ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,20,FRANKLINVILLE                                               ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,21,GRANT                                                       ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,22,LEVEL CROSS                                                 ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,741,0.014097222
RANDOLPH,23,LIBERTY                                                     ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,24,NEW HOPE                                                    ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,25,NEW MARKET NORTH                                            ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,705,0.014097222
RANDOLPH,26,NEW MARKET SOUTH                                            ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,862,0.014097222
RANDOLPH,27,PLEASANT GROVE                                              ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,28,PROSPECT                                                    ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,662,0.014097222
RANDOLPH,29,PROVIDENCE 1                                                ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,30,PROVIDENCE 2                                                ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,31,RAMSEUR                                                     ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,32,RANDLEMAN EAST                                              ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,33,RANDLEMAN WEST                                              ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,34,RICHLAND                                                    ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,35,STALEY                                                      ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH,36,TABERNACLE                                                  ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,815,0.014097222
RANDOLPH,37,TRINITY EAST                                                ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,940,0.014097222
RANDOLPH,38,TRINITY TABERNACLE                                          ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,1048,0.014097222
RANDOLPH,39,TRINITY WEST                                                ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,1128,0.014097222
RANDOLPH,40,UNION                                                       ,SENATE DISTRICT 19,Robert G. (Bob) Shaw,REP,0,0.014097222
RANDOLPH, ,absentee/provisional,SENATE DISTRICT 16,Vickie Hargrove,REP,2476,0.014097222
RANDOLPH,4,ASHEBORO ARMORY                                             ,SENATE DISTRICT 16,Vickie Hargrove,REP,629,0.014097222
RANDOLPH,5,ASHEBORO EASTSIDE                                           ,SENATE DISTRICT 16,Vickie Hargrove,REP,268,0.014097222
RANDOLPH,6,ASHEBORO LINDLEY PARK                                       ,SENATE DISTRICT 16,Vickie Hargrove,REP,499,0.014097222
RANDOLPH,7,ASHEBORO LOFLIN                                             ,SENATE DISTRICT 16,Vickie Hargrove,REP,394,0.014097222
RANDOLPH,8,ASHEBORO MCCRARY                                            ,SENATE DISTRICT 16,Vickie Hargrove,REP,358,0.014097222
RANDOLPH,9,ASHEBORO NORTH 1                                            ,SENATE DISTRICT 16,Vickie Hargrove,REP,344,0.014097222
RANDOLPH,10,ASHEBORO NORTH 2                                            ,SENATE DISTRICT 16,Vickie Hargrove,REP,401,0.014097222
RANDOLPH,11,ASHEBORO SOUTHPOINTE                                        ,SENATE DISTRICT 16,Vickie Hargrove,REP,430,0.014097222
RANDOLPH,12,ASHEBORO WESTSIDE                                           ,SENATE DISTRICT 16,Vickie Hargrove,REP,405,0.014097222
RANDOLPH,14,BROWER                                                      ,SENATE DISTRICT 16,Vickie Hargrove,REP,297,0.014097222
RANDOLPH,15,CEDAR GROVE EAST                                            ,SENATE DISTRICT 16,Vickie Hargrove,REP,666,0.014097222
RANDOLPH,16,CEDAR GROVE WEST                                            ,SENATE DISTRICT 16,Vickie Hargrove,REP,620,0.014097222
RANDOLPH,17,COLERIDGE                                                   ,SENATE DISTRICT 16,Vickie Hargrove,REP,482,0.014097222
RANDOLPH,19,FALLS                                                       ,SENATE DISTRICT 16,Vickie Hargrove,REP,437,0.014097222
RANDOLPH,20,FRANKLINVILLE                                               ,SENATE DISTRICT 16,Vickie Hargrove,REP,572,0.014097222
RANDOLPH,21,GRANT                                                       ,SENATE DISTRICT 16,Vickie Hargrove,REP,736,0.014097222
RANDOLPH,23,LIBERTY                                                     ,SENATE DISTRICT 16,Vickie Hargrove,REP,729,0.014097222
RANDOLPH,24,NEW HOPE                                                    ,SENATE DISTRICT 16,Vickie Hargrove,REP,179,0.014097222
RANDOLPH,27,PLEASANT GROVE                                              ,SENATE DISTRICT 16,Vickie Hargrove,REP,139,0.014097222
RANDOLPH,29,PROVIDENCE 1                                                ,SENATE DISTRICT 16,Vickie Hargrove,REP,763,0.014097222
RANDOLPH,30,PROVIDENCE 2                                                ,SENATE DISTRICT 16,Vickie Hargrove,REP,606,0.014097222
RANDOLPH,31,RAMSEUR                                                     ,SENATE DISTRICT 16,Vickie Hargrove,REP,717,0.014097222
RANDOLPH,32,RANDLEMAN EAST                                              ,SENATE DISTRICT 16,Vickie Hargrove,REP,736,0.014097222
RANDOLPH,33,RANDLEMAN WEST                                              ,SENATE DISTRICT 16,Vickie Hargrove,REP,319,0.014097222
RANDOLPH,34,RICHLAND                                                    ,SENATE DISTRICT 16,Vickie Hargrove,REP,605,0.014097222
RANDOLPH,35,STALEY                                                      ,SENATE DISTRICT 16,Vickie Hargrove,REP,583,0.014097222
RANDOLPH,40,UNION                                                       ,SENATE DISTRICT 16,Vickie Hargrove,REP,392,0.014097222
RICHMOND, ,absentee/provisional,SENATE DISTRICT 17,Aaron Plyler,DEM,1654,0.014097222
RICHMOND,10,BEAVER DAM #1                                               ,SENATE DISTRICT 17,Aaron Plyler,DEM,311,0.014097222
RICHMOND,11,BEAVER DAM #2                                               ,SENATE DISTRICT 17,Aaron Plyler,DEM,287,0.014097222
RICHMOND,16,BLACK JACK #1                                               ,SENATE DISTRICT 17,Aaron Plyler,DEM,68,0.014097222
RICHMOND,8,MARKS CREEK #1                                              ,SENATE DISTRICT 17,Aaron Plyler,DEM,1048,0.014097222
RICHMOND,9,MARKS CREEK #2                                              ,SENATE DISTRICT 17,Aaron Plyler,DEM,1377,0.014097222
RICHMOND,12,MINERAL SPRINGS #1                                          ,SENATE DISTRICT 17,Aaron Plyler,DEM,556,0.014097222
RICHMOND,13,MINERAL SPRINGS #2                                          ,SENATE DISTRICT 17,Aaron Plyler,DEM,222,0.014097222
RICHMOND,1,ROCKINGHAM #1                                               ,SENATE DISTRICT 17,Aaron Plyler,DEM,1180,0.014097222
RICHMOND,2,ROCKINGHAM #2                                               ,SENATE DISTRICT 17,Aaron Plyler,DEM,1329,0.014097222
RICHMOND,3,ROCKINGHAM #3                                               ,SENATE DISTRICT 17,Aaron Plyler,DEM,270,0.014097222
RICHMOND,14,STEELES #1                                                  ,SENATE DISTRICT 17,Aaron Plyler,DEM,86,0.014097222
RICHMOND,15,STEELES #2                                                  ,SENATE DISTRICT 17,Aaron Plyler,DEM,50,0.014097222
RICHMOND,4,WOLF PIT #1                                                 ,SENATE DISTRICT 17,Aaron Plyler,DEM,473,0.014097222
RICHMOND,5,WOLF PIT #2                                                 ,SENATE DISTRICT 17,Aaron Plyler,DEM,174,0.014097222
RICHMOND,6,WOLF PIT #3                                                 ,SENATE DISTRICT 17,Aaron Plyler,DEM,366,0.014097222
RICHMOND,7,WOLF PIT #4                                                 ,SENATE DISTRICT 17,Aaron Plyler,DEM,188,0.014097222
RICHMOND, ,absentee/provisional,SENATE DISTRICT 17,Alan R. Light,LIB,46,0.014097222
RICHMOND,10,BEAVER DAM #1                                               ,SENATE DISTRICT 17,Alan R. Light,LIB,16,0.014097222
RICHMOND,11,BEAVER DAM #2                                               ,SENATE DISTRICT 17,Alan R. Light,LIB,13,0.014097222
RICHMOND,16,BLACK JACK #1                                               ,SENATE DISTRICT 17,Alan R. Light,LIB,3,0.014097222
RICHMOND,8,MARKS CREEK #1                                              ,SENATE DISTRICT 17,Alan R. Light,LIB,35,0.014097222
RICHMOND,9,MARKS CREEK #2                                              ,SENATE DISTRICT 17,Alan R. Light,LIB,55,0.014097222
RICHMOND,12,MINERAL SPRINGS #1                                          ,SENATE DISTRICT 17,Alan R. Light,LIB,18,0.014097222
RICHMOND,13,MINERAL SPRINGS #2                                          ,SENATE DISTRICT 17,Alan R. Light,LIB,10,0.014097222
RICHMOND,1,ROCKINGHAM #1                                               ,SENATE DISTRICT 17,Alan R. Light,LIB,51,0.014097222
RICHMOND,2,ROCKINGHAM #2                                               ,SENATE DISTRICT 17,Alan R. Light,LIB,53,0.014097222
RICHMOND,3,ROCKINGHAM #3                                               ,SENATE DISTRICT 17,Alan R. Light,LIB,4,0.014097222
RICHMOND,15,STEELES #2                                                  ,SENATE DISTRICT 17,Alan R. Light,LIB,2,0.014097222
RICHMOND,4,WOLF PIT #1                                                 ,SENATE DISTRICT 17,Alan R. Light,LIB,30,0.014097222
RICHMOND,5,WOLF PIT #2                                                 ,SENATE DISTRICT 17,Alan R. Light,LIB,5,0.014097222
RICHMOND,6,WOLF PIT #3                                                 ,SENATE DISTRICT 17,Alan R. Light,LIB,16,0.014097222
RICHMOND,7,WOLF PIT #4                                                 ,SENATE DISTRICT 17,Alan R. Light,LIB,7,0.014097222
RICHMOND, ,absentee/provisional,SENATE DISTRICT 17,Eddie Goodall,REP,519,0.014097222
RICHMOND,10,BEAVER DAM #1                                               ,SENATE DISTRICT 17,Eddie Goodall,REP,48,0.014097222
RICHMOND,11,BEAVER DAM #2                                               ,SENATE DISTRICT 17,Eddie Goodall,REP,85,0.014097222
RICHMOND,16,BLACK JACK #1                                               ,SENATE DISTRICT 17,Eddie Goodall,REP,58,0.014097222
RICHMOND,8,MARKS CREEK #1                                              ,SENATE DISTRICT 17,Eddie Goodall,REP,209,0.014097222
RICHMOND,9,MARKS CREEK #2                                              ,SENATE DISTRICT 17,Eddie Goodall,REP,432,0.014097222
RICHMOND,12,MINERAL SPRINGS #1                                          ,SENATE DISTRICT 17,Eddie Goodall,REP,196,0.014097222
