County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes
ROBESON,11/3/15,11,780007,C,CITY OF LUMBERTON MAYOR,Bruce W. Davis,,1,349,145,3,0,497
ROBESON,11/3/15,11A,780007,C,CITY OF LUMBERTON MAYOR,Bruce W. Davis,,1,0,0,0,0,0
ROBESON,11/3/15,25,780007,C,CITY OF LUMBERTON MAYOR,Bruce W. Davis,,1,5,2,1,0,8
ROBESON,11/3/15,18A,780007,C,CITY OF LUMBERTON MAYOR,Bruce W. Davis,,1,133,76,1,0,210
ROBESON,11/3/15,41,780007,C,CITY OF LUMBERTON MAYOR,Bruce W. Davis,,1,0,0,0,0,0
ROBESON,11/3/15,30,780007,C,CITY OF LUMBERTON MAYOR,Bruce W. Davis,,1,0,0,1,0,1
ROBESON,11/3/15,36,780007,C,CITY OF LUMBERTON MAYOR,Bruce W. Davis,,1,0,6,0,0,6
ROBESON,11/3/15,36,780007,C,CITY OF LUMBERTON MAYOR,Don Metzger,,1,0,2,0,0,2
ROBESON,11/3/15,30,780007,C,CITY OF LUMBERTON MAYOR,Don Metzger,,1,0,0,0,0,0
ROBESON,11/3/15,41,780007,C,CITY OF LUMBERTON MAYOR,Don Metzger,,1,0,0,0,0,0
ROBESON,11/3/15,18A,780007,C,CITY OF LUMBERTON MAYOR,Don Metzger,,1,137,93,2,0,232
ROBESON,11/3/15,25,780007,C,CITY OF LUMBERTON MAYOR,Don Metzger,,1,4,5,0,0,9
ROBESON,11/3/15,11A,780007,C,CITY OF LUMBERTON MAYOR,Don Metzger,,1,0,0,0,0,0
ROBESON,11/3/15,11,780007,C,CITY OF LUMBERTON MAYOR,Don Metzger,,1,377,214,11,0,602
ROBESON,11/3/15,14,780007,C,CITY OF LUMBERTON MAYOR,Don Metzger,,1,71,30,0,0,101
ROBESON,11/3/15,12,780007,C,CITY OF LUMBERTON MAYOR,Don Metzger,,1,78,49,0,0,127
ROBESON,11/3/15,13,780007,C,CITY OF LUMBERTON MAYOR,Don Metzger,,1,110,66,0,0,176
ROBESON,11/3/15,16,780007,C,CITY OF LUMBERTON MAYOR,Don Metzger,,1,15,14,0,0,29
ROBESON,11/3/15,15,780007,C,CITY OF LUMBERTON MAYOR,Don Metzger,,1,19,17,0,0,36
ROBESON,11/3/15,17,780007,C,CITY OF LUMBERTON MAYOR,Don Metzger,,1,45,71,7,0,123
ROBESON,11/3/15,2,780007,C,CITY OF LUMBERTON MAYOR,Don Metzger,,1,3,1,0,0,4
ROBESON,11/3/15,2,780007,C,CITY OF LUMBERTON MAYOR,John Cantey,,1,2,4,0,0,6
ROBESON,11/3/15,17,780007,C,CITY OF LUMBERTON MAYOR,John Cantey,,1,5,34,0,0,39
ROBESON,11/3/15,15,780007,C,CITY OF LUMBERTON MAYOR,John Cantey,,1,22,79,0,0,101
ROBESON,11/3/15,16,780007,C,CITY OF LUMBERTON MAYOR,John Cantey,,1,45,110,0,0,155
ROBESON,11/3/15,13,780007,C,CITY OF LUMBERTON MAYOR,John Cantey,,1,9,9,0,0,18
ROBESON,11/3/15,12,780007,C,CITY OF LUMBERTON MAYOR,John Cantey,,1,27,28,1,0,56
ROBESON,11/3/15,14,780007,C,CITY OF LUMBERTON MAYOR,John Cantey,,1,7,7,0,0,14
ROBESON,11/3/15,11,780007,C,CITY OF LUMBERTON MAYOR,John Cantey,,1,24,11,0,0,35
ROBESON,11/3/15,11A,780007,C,CITY OF LUMBERTON MAYOR,John Cantey,,1,0,0,0,0,0
ROBESON,11/3/15,25,780007,C,CITY OF LUMBERTON MAYOR,John Cantey,,1,1,0,0,0,1
ROBESON,11/3/15,18A,780007,C,CITY OF LUMBERTON MAYOR,John Cantey,,1,14,12,0,0,26
ROBESON,11/3/15,41,780007,C,CITY OF LUMBERTON MAYOR,John Cantey,,1,1,0,0,0,1
ROBESON,11/3/15,30,780007,C,CITY OF LUMBERTON MAYOR,John Cantey,,1,0,0,0,0,0
ROBESON,11/3/15,36,780007,C,CITY OF LUMBERTON MAYOR,John Cantey,,1,1,9,0,0,10
ROBESON,11/3/15,36,780007,C,CITY OF LUMBERTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ROBESON,11/3/15,30,780007,C,CITY OF LUMBERTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ROBESON,11/3/15,41,780007,C,CITY OF LUMBERTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ROBESON,11/3/15,18A,780007,C,CITY OF LUMBERTON MAYOR,Write-In (Miscellaneous),,1,1,1,0,0,2
ROBESON,11/3/15,25,780007,C,CITY OF LUMBERTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ROBESON,11/3/15,11A,780007,C,CITY OF LUMBERTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ROBESON,11/3/15,11,780007,C,CITY OF LUMBERTON MAYOR,Write-In (Miscellaneous),,1,2,3,0,0,5
ROBESON,11/3/15,14,780007,C,CITY OF LUMBERTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ROBESON,11/3/15,12,780007,C,CITY OF LUMBERTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ROBESON,11/3/15,13,780007,C,CITY OF LUMBERTON MAYOR,Write-In (Miscellaneous),,1,0,2,0,0,2
ROBESON,11/3/15,16,780007,C,CITY OF LUMBERTON MAYOR,Write-In (Miscellaneous),,1,1,2,0,0,3
ROBESON,11/3/15,15,780007,C,CITY OF LUMBERTON MAYOR,Write-In (Miscellaneous),,1,1,1,0,0,2
ROBESON,11/3/15,17,780007,C,CITY OF LUMBERTON MAYOR,Write-In (Miscellaneous),,1,2,2,0,0,4
ROBESON,11/3/15,2,780007,C,CITY OF LUMBERTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ROBESON,11/3/15,38,780008,C,TOWN OF MCDONALD COUNCIL MEMBER,Alan Britt,,3,26,0,0,0,26
ROBESON,11/3/15,38,780008,C,TOWN OF MCDONALD COUNCIL MEMBER,Dannie Bacot,,3,26,0,0,0,26
ROBESON,11/3/15,38,780008,C,TOWN OF MCDONALD COUNCIL MEMBER,Write-In (Miscellaneous),,3,18,0,0,0,18
ROBESON,11/3/15,38,780009,C,TOWN OF MCDONALD MAYOR,James Ryan Taylor,,1,26,0,0,0,26
ROBESON,11/3/15,38,780009,C,TOWN OF MCDONALD MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ROBESON,11/3/15,40,780010,C,TOWN OF MARIETTA COUNCIL MEMBER,Mae Thelma Williams,,2,15,0,0,0,15
ROBESON,11/3/15,40,780010,C,TOWN OF MARIETTA COUNCIL MEMBER,Walter Powell,,2,15,0,0,0,15
ROBESON,11/3/15,40,780010,C,TOWN OF MARIETTA COUNCIL MEMBER,Write-In (Miscellaneous),,2,0,0,0,0,0
ROBESON,11/3/15,40,780011,C,TOWN OF MARIETTA MAYOR,Justin Oliver,,1,14,0,0,0,14
ROBESON,11/3/15,40,780011,C,TOWN OF MARIETTA MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ROBESON,11/3/15,20,780015,C,TOWN OF ORRUM MAYOR,Wilton Caulder (Write-In),,1,3,0,0,0,3
ROBESON,11/3/15,20,780015,C,TOWN OF ORRUM MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ROBESON,11/3/15,20,780016,C,TOWN OF ORRUM COUNCIL MEMBER,Cleo Smith (Write-In),,4,3,0,0,0,3
ROBESON,11/3/15,20,780016,C,TOWN OF ORRUM COUNCIL MEMBER,Danny Anderson (Write-In),,4,3,0,0,0,3
ROBESON,11/3/15,20,780016,C,TOWN OF ORRUM COUNCIL MEMBER,Gene Horne (Write-In),,4,2,0,0,0,2
ROBESON,11/3/15,20,780016,C,TOWN OF ORRUM COUNCIL MEMBER,Jessie Stephens (Write-In),,4,3,0,0,0,3
ROBESON,11/3/15,20,780016,C,TOWN OF ORRUM COUNCIL MEMBER,Write-In (Miscellaneous),,4,1,0,0,0,1
ROBESON,11/3/15,21,780017,C,TOWN OF PARKTON MAYOR,Al McMillan,,1,51,1,0,0,52
ROBESON,11/3/15,21,780017,C,TOWN OF PARKTON MAYOR,Joshua C. Phillips,,1,24,0,0,0,24
ROBESON,11/3/15,21,780017,C,TOWN OF PARKTON MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ROBESON,11/3/15,21,780018,C,TOWN OF PARKTON COUNCIL MEMBER,Annette McKelvie McColl,,5,41,0,0,0,41
ROBESON,11/3/15,21,780018,C,TOWN OF PARKTON COUNCIL MEMBER,Doris Brisson Underwood,,5,52,1,0,0,53
ROBESON,11/3/15,21,780018,C,TOWN OF PARKTON COUNCIL MEMBER,Jo Ann Baldwin,,5,33,0,0,0,33
ROBESON,11/3/15,21,780018,C,TOWN OF PARKTON COUNCIL MEMBER,Kristian Phillips,,5,18,0,0,0,18
ROBESON,11/3/15,21,780018,C,TOWN OF PARKTON COUNCIL MEMBER,Melody Britt,,5,21,0,0,0,21
ROBESON,11/3/15,21,780018,C,TOWN OF PARKTON COUNCIL MEMBER,Nathaniel Solomon,,5,45,1,0,0,46
ROBESON,11/3/15,21,780018,C,TOWN OF PARKTON COUNCIL MEMBER,Robin Hill,,5,38,0,0,0,38
ROBESON,11/3/15,21,780018,C,TOWN OF PARKTON COUNCIL MEMBER,Wanda Brown Matute,,5,38,0,0,0,38
ROBESON,11/3/15,21,780018,C,TOWN OF PARKTON COUNCIL MEMBER,Write-In (Miscellaneous),,5,37,2,0,0,39
ROBESON,11/3/15,22,780019,C,TOWN OF PEMBROKE MAYOR,Allen G. Dial,,1,40,25,0,0,65
ROBESON,11/3/15,23,780019,C,TOWN OF PEMBROKE MAYOR,Allen G. Dial,,1,84,48,0,0,132
ROBESON,11/3/15,23,780019,C,TOWN OF PEMBROKE MAYOR,Gregory Cummings,,1,132,14,0,0,146
ROBESON,11/3/15,22,780019,C,TOWN OF PEMBROKE MAYOR,Gregory Cummings,,1,42,2,0,0,44
ROBESON,11/3/15,22,780019,C,TOWN OF PEMBROKE MAYOR,Manuel (Mannie) Perez,,1,12,0,0,0,12
ROBESON,11/3/15,23,780019,C,TOWN OF PEMBROKE MAYOR,Manuel (Mannie) Perez,,1,23,6,0,0,29
ROBESON,11/3/15,23,780019,C,TOWN OF PEMBROKE MAYOR,Theresa Locklear,,1,44,9,0,0,53
ROBESON,11/3/15,22,780019,C,TOWN OF PEMBROKE MAYOR,Theresa Locklear,,1,42,22,1,0,65
ROBESON,11/3/15,22,780019,C,TOWN OF PEMBROKE MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ROBESON,11/3/15,23,780019,C,TOWN OF PEMBROKE MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ROBESON,11/3/15,23,780020,C,TOWN OF PEMBROKE COUNCIL MEMBER,Freddie Oxendine,,2,57,43,0,0,100
ROBESON,11/3/15,22,780020,C,TOWN OF PEMBROKE COUNCIL MEMBER,Freddie Oxendine,,2,17,27,0,0,44
ROBESON,11/3/15,22,780020,C,TOWN OF PEMBROKE COUNCIL MEMBER,Jan M. Lowery,,2,43,4,1,0,48
ROBESON,11/3/15,23,780020,C,TOWN OF PEMBROKE COUNCIL MEMBER,Jan M. Lowery,,2,88,20,0,0,108
ROBESON,11/3/15,23,780020,C,TOWN OF PEMBROKE COUNCIL MEMBER,Larry McNeill,,2,153,21,0,0,174
ROBESON,11/3/15,22,780020,C,TOWN OF PEMBROKE COUNCIL MEMBER,Larry McNeill,,2,76,18,0,0,94
ROBESON,11/3/15,22,780020,C,TOWN OF PEMBROKE COUNCIL MEMBER,Ryan Heath Sampson,,2,86,30,1,0,117
ROBESON,11/3/15,23,780020,C,TOWN OF PEMBROKE COUNCIL MEMBER,Ryan Heath Sampson,,2,173,57,0,0,230
ROBESON,11/3/15,23,780020,C,TOWN OF PEMBROKE COUNCIL MEMBER,Write-In (Miscellaneous),,2,0,1,0,0,1
ROBESON,11/3/15,22,780020,C,TOWN OF PEMBROKE COUNCIL MEMBER,Write-In (Miscellaneous),,2,0,0,0,0,0
ROBESON,11/3/15,20,780021,C,TOWN OF PROCTORVILLE MAYOR,Allen Fowler,,1,9,0,0,0,9
ROBESON,11/3/15,20,780021,C,TOWN OF PROCTORVILLE MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ROBESON,11/3/15,20,780022,C,TOWN OF PROCTORVILLE COUNCIL MEMBER,Deborah Connor,,3,9,0,0,0,9
ROBESON,11/3/15,20,780022,C,TOWN OF PROCTORVILLE COUNCIL MEMBER,Jennifer Connor,,3,9,0,0,0,9
ROBESON,11/3/15,20,780022,C,TOWN OF PROCTORVILLE COUNCIL MEMBER,Virginia Ivey,,3,9,0,0,0,9
ROBESON,11/3/15,20,780022,C,TOWN OF PROCTORVILLE COUNCIL MEMBER,Write-In (Miscellaneous),,3,0,0,0,0,0
ROBESON,11/3/15,39,780023,C,TOWN OF RAYNHAM MAYOR,Debra L. Arnette,,1,10,2,0,0,12
ROBESON,11/3/15,39,780023,C,TOWN OF RAYNHAM MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ROBESON,11/3/15,39,780024,C,TOWN OF RAYNHAM COUNCIL MEMBER,Datry Hunt,,3,10,2,0,0,12
ROBESON,11/3/15,39,780024,C,TOWN OF RAYNHAM COUNCIL MEMBER,Kathleen Lindsay,,3,10,2,0,0,12
ROBESON,11/3/15,39,780024,C,TOWN OF RAYNHAM COUNCIL MEMBER,Martha Watts,,3,10,2,0,0,12
ROBESON,11/3/15,39,780024,C,TOWN OF RAYNHAM COUNCIL MEMBER,Write-In (Miscellaneous),,3,0,0,0,0,0
ROBESON,11/3/15,26A,780025,C,TOWN OF RED SPRINGS MAYOR,John M. McNeill,,1,324,46,3,0,373
ROBESON,11/3/15,26A,780025,C,TOWN OF RED SPRINGS MAYOR,Write-In (Miscellaneous),,1,52,0,0,0,52
ROBESON,11/3/15,26A,780026,C,TOWN OF RED SPRINGS COUNCIL MEMBER,Caroline Sumpter,,3,260,37,1,0,298
ROBESON,11/3/15,26A,780026,C,TOWN OF RED SPRINGS COUNCIL MEMBER,David Shook,,3,241,13,0,0,254
ROBESON,11/3/15,26A,780026,C,TOWN OF RED SPRINGS COUNCIL MEMBER,Duron Burney,,3,245,43,1,0,289
ROBESON,11/3/15,26A,780026,C,TOWN OF RED SPRINGS COUNCIL MEMBER,Shearlie McBryde,,3,222,32,1,0,255
ROBESON,11/3/15,26A,780026,C,TOWN OF RED SPRINGS COUNCIL MEMBER,Write-In (Miscellaneous),,3,12,1,0,0,13
ROBESON,11/3/15,28,780027,C,TOWN OF RENNERT COUNCIL MEMBER,Brenda Locklear,,3,49,2,0,0,51
ROBESON,11/3/15,28,780027,C,TOWN OF RENNERT COUNCIL MEMBER,Shirley A. Tolson,,3,41,2,0,0,43
ROBESON,11/3/15,28,780027,C,TOWN OF RENNERT COUNCIL MEMBER,Vivian Wilson McRae,,3,45,1,0,0,46
ROBESON,11/3/15,28,780027,C,TOWN OF RENNERT COUNCIL MEMBER,Write-In (Miscellaneous),,3,1,0,0,0,1
ROBESON,11/3/15,29,780028,C,TOWN OF ROWLAND MAYOR,Doris Elizabeth (Betty) Hunt,,1,105,2,0,0,107
ROBESON,11/3/15,29,780028,C,TOWN OF ROWLAND MAYOR,"James (Jimmy) Hampton, Sr.",,1,127,2,0,0,129
ROBESON,11/3/15,29,780028,C,TOWN OF ROWLAND MAYOR,Write-In (Miscellaneous),,1,0,0,0,0,0
ROBESON,11/3/15,32A,780029,C,TOWN OF ST. PAULS MAYOR,Jerry Weindel,,1,162,3,0,0,165
ROBESON,11/3/15,32A,780029,C,TOWN OF ST. PAULS MAYOR,M. Gordon (Buddy) Westbrook,,1,158,4,0,0,162
ROBESON,11/3/15,32A,780029,C,TOWN OF ST. PAULS MAYOR,Write-In (Miscellaneous),,1,2,0,0,0,2
ROBESON,11/3/15,32A,780030,C,TOWN OF ST. PAULS COUNCIL MEMBER AT-LARGE,Brice Altman,,2,26,0,0,0,26
ROBESON,11/3/15,32A,780030,C,TOWN OF ST. PAULS COUNCIL MEMBER AT-LARGE,Evans Jackson,,2,161,3,0,0,164
ROBESON,11/3/15,32A,780030,C,TOWN OF ST. PAULS COUNCIL MEMBER AT-LARGE,Jerry Quick,,2,191,3,0,0,194
ROBESON,11/3/15,32A,780030,C,TOWN OF ST. PAULS COUNCIL MEMBER AT-LARGE,John Gudauskas,,2,54,4,0,0,58
ROBESON,11/3/15,32A,780030,C,TOWN OF ST. PAULS COUNCIL MEMBER AT-LARGE,Sandra Graham Cain,,2,115,2,0,0,117
ROBESON,11/3/15,32A,780030,C,TOWN OF ST. PAULS COUNCIL MEMBER AT-LARGE,Write-In (Miscellaneous),,2,2,0,0,0,2
ROBESON,11/3/15,29,780031,C,TOWN OF ROWLAND COUNCIL MEMBER,Allen Jean Love,,2,150,3,0,0,153
ROBESON,11/3/15,29,780031,C,TOWN OF ROWLAND COUNCIL MEMBER,Betty J. Boyd,,2,134,3,0,0,137
ROBESON,11/3/15,29,780031,C,TOWN OF ROWLAND COUNCIL MEMBER,Write-In (Miscellaneous),,2,42,2,0,0,44
ROBESON,11/3/15,28,780032,C,TOWN OF RENNERT MAYOR,Elizabeth D. Locklear,,1,43,3,0,0,46
ROBESON,11/3/15,28,780032,C,TOWN OF RENNERT MAYOR,Write-In (Miscellaneous),,1,35,0,0,0,35
ROBESON,11/3/15,19,781371,C,TOWN OF MAXTON BOARD OF COMMISSIONERS,Cynthia (Tiny) Johnson,,3,116,9,0,0,125
ROBESON,11/3/15,19,781371,C,TOWN OF MAXTON BOARD OF COMMISSIONERS,Elizabeth O'Neal McEachin Gilmore,,3,163,16,0,0,179
ROBESON,11/3/15,19,781371,C,TOWN OF MAXTON BOARD OF COMMISSIONERS,Harold Seate,,3,103,5,0,0,108
ROBESON,11/3/15,19,781371,C,TOWN OF MAXTON BOARD OF COMMISSIONERS,James McDougald,,3,211,8,0,0,219
ROBESON,11/3/15,19,781371,C,TOWN OF MAXTON BOARD OF COMMISSIONERS,Jean Teeters,,3,55,3,0,0,58
ROBESON,11/3/15,19,781371,C,TOWN OF MAXTON BOARD OF COMMISSIONERS,Nathaniel Edward Malloy,,3,85,2,1,0,88
ROBESON,11/3/15,19,781371,C,TOWN OF MAXTON BOARD OF COMMISSIONERS,Patricia Johnson,,3,25,5,1,0,31
ROBESON,11/3/15,19,781371,C,TOWN OF MAXTON BOARD OF COMMISSIONERS,Paul McDowell,,3,233,17,0,0,250
ROBESON,11/3/15,19,781371,C,TOWN OF MAXTON BOARD OF COMMISSIONERS,Robert Lee McRae,,3,32,1,0,0,33
ROBESON,11/3/15,19,781371,C,TOWN OF MAXTON BOARD OF COMMISSIONERS,"Victor R. Womack, Sr.",,3,144,17,0,0,161
ROBESON,11/3/15,19,781371,C,TOWN OF MAXTON BOARD OF COMMISSIONERS,Virgil L. Hutchinson,,3,141,5,0,0,146
ROBESON,11/3/15,19,781371,C,TOWN OF MAXTON BOARD OF COMMISSIONERS,Write-In (Miscellaneous),,3,20,1,1,0,22
ROBESON,11/3/15,19,781372,C,TOWN OF MAXTON MAYOR,Emmett (Chip) Morton,,1,311,19,0,0,330
ROBESON,11/3/15,19,781372,C,TOWN OF MAXTON MAYOR,Geraldine Graham McLaurin,,1,166,11,0,0,177
ROBESON,11/3/15,19,781372,C,TOWN OF MAXTON MAYOR,Write-In (Miscellaneous),,1,6,1,1,0,8
ROCKINGHAM,11/3/15,DR,790001,C,CITY OF EDEN COUNCILMAN WARD 1,Bernie Moore,,1,180,3,0,0,183
ROCKINGHAM,11/3/15,EC,790001,C,CITY OF EDEN COUNCILMAN WARD 1,Bernie Moore,,1,342,26,3,0,371
ROCKINGHAM,11/3/15,ED-1,790001,C,CITY OF EDEN COUNCILMAN WARD 1,Bernie Moore,,1,168,16,0,0,184
ROCKINGHAM,11/3/15,LK-2,790001,C,CITY OF EDEN COUNCILMAN WARD 1,Bernie Moore,,1,132,7,0,0,139
ROCKINGHAM,11/3/15,LK-2,790001,C,CITY OF EDEN COUNCILMAN WARD 1,Write-In (Miscellaneous),,1,1,1,0,0,2
ROCKINGHAM,11/3/15,ED-1,790001,C,CITY OF EDEN COUNCILMAN WARD 1,Write-In (Miscellaneous),,1,3,0,0,0,3
ROCKINGHAM,11/3/15,EC,790001,C,CITY OF EDEN COUNCILMAN WARD 1,Write-In (Miscellaneous),,1,11,0,0,0,11
ROCKINGHAM,11/3/15,DR,790001,C,CITY OF EDEN COUNCILMAN WARD 1,Write-In (Miscellaneous),,1,4,0,0,0,4
ROCKINGHAM,11/3/15,DR,790002,C,CITY OF EDEN COUNCILMAN WARD 2,James (Jim) Burnette,,1,122,3,0,0,125
ROCKINGHAM,11/3/15,EC,790002,C,CITY OF EDEN COUNCILMAN WARD 2,James (Jim) Burnette,,1,227,21,1,0,249
ROCKINGHAM,11/3/15,ED-1,790002,C,CITY OF EDEN COUNCILMAN WARD 2,James (Jim) Burnette,,1,115,12,0,0,127
ROCKINGHAM,11/3/15,LK-2,790002,C,CITY OF EDEN COUNCILMAN WARD 2,James (Jim) Burnette,,1,74,6,0,0,80
ROCKINGHAM,11/3/15,LK-2,790002,C,CITY OF EDEN COUNCILMAN WARD 2,William D. (Bill) Moody,,1,72,4,0,0,76
ROCKINGHAM,11/3/15,ED-1,790002,C,CITY OF EDEN COUNCILMAN WARD 2,William D. (Bill) Moody,,1,77,8,0,0,85
ROCKINGHAM,11/3/15,EC,790002,C,CITY OF EDEN COUNCILMAN WARD 2,William D. (Bill) Moody,,1,160,5,2,0,167
ROCKINGHAM,11/3/15,DR,790002,C,CITY OF EDEN COUNCILMAN WARD 2,William D. (Bill) Moody,,1,74,0,0,0,74
ROCKINGHAM,11/3/15,DR,790002,C,CITY OF EDEN COUNCILMAN WARD 2,Write-In (Miscellaneous),,1,0,0,0,0,0
ROCKINGHAM,11/3/15,EC,790002,C,CITY OF EDEN COUNCILMAN WARD 2,Write-In (Miscellaneous),,1,1,0,0,0,1
ROCKINGHAM,11/3/15,ED-1,790002,C,CITY OF EDEN COUNCILMAN WARD 2,Write-In (Miscellaneous),,1,1,0,0,0,1
ROCKINGHAM,11/3/15,LK-2,790002,C,CITY OF EDEN COUNCILMAN WARD 2,Write-In (Miscellaneous),,1,0,0,0,0,0
ROCKINGHAM,11/3/15,LK-2,790003,C,CITY OF EDEN COUNCILMAN WARD 6,Neville Hall,,1,124,8,0,0,132
ROCKINGHAM,11/3/15,ED-1,790003,C,CITY OF EDEN COUNCILMAN WARD 6,Neville Hall,,1,164,15,0,0,179
ROCKINGHAM,11/3/15,EC,790003,C,CITY OF EDEN COUNCILMAN WARD 6,Neville Hall,,1,325,24,3,0,352
ROCKINGHAM,11/3/15,DR,790003,C,CITY OF EDEN COUNCILMAN WARD 6,Neville Hall,,1,164,3,0,0,167
ROCKINGHAM,11/3/15,DR,790003,C,CITY OF EDEN COUNCILMAN WARD 6,Write-In (Miscellaneous),,1,3,0,0,0,3
ROCKINGHAM,11/3/15,EC,790003,C,CITY OF EDEN COUNCILMAN WARD 6,Write-In (Miscellaneous),,1,8,1,0,0,9
ROCKINGHAM,11/3/15,ED-1,790003,C,CITY OF EDEN COUNCILMAN WARD 6,Write-In (Miscellaneous),,1,3,0,0,0,3
ROCKINGHAM,11/3/15,LK-2,790003,C,CITY OF EDEN COUNCILMAN WARD 6,Write-In (Miscellaneous),,1,2,1,0,0,3
ROCKINGHAM,11/3/15,LK-2,790004,C,CITY OF EDEN COUNCILMAN WARD 7,Gerald (Jerry) Ellis,,1,117,6,0,0,123
ROCKINGHAM,11/3/15,ED-1,790004,C,CITY OF EDEN COUNCILMAN WARD 7,Gerald (Jerry) Ellis,,1,148,14,0,0,162
ROCKINGHAM,11/3/15,EC,790004,C,CITY OF EDEN COUNCILMAN WARD 7,Gerald (Jerry) Ellis,,1,312,21,3,0,336
ROCKINGHAM,11/3/15,DR,790004,C,CITY OF EDEN COUNCILMAN WARD 7,Gerald (Jerry) Ellis,,1,167,3,0,0,170
ROCKINGHAM,11/3/15,DR,790004,C,CITY OF EDEN COUNCILMAN WARD 7,Steve C. Smith,,1,37,0,0,0,37
ROCKINGHAM,11/3/15,EC,790004,C,CITY OF EDEN COUNCILMAN WARD 7,Steve C. Smith,,1,81,5,0,0,86
ROCKINGHAM,11/3/15,ED-1,790004,C,CITY OF EDEN COUNCILMAN WARD 7,Steve C. Smith,,1,43,6,0,0,49
ROCKINGHAM,11/3/15,LK-2,790004,C,CITY OF EDEN COUNCILMAN WARD 7,Steve C. Smith,,1,32,4,0,0,36
ROCKINGHAM,11/3/15,LK-2,790004,C,CITY OF EDEN COUNCILMAN WARD 7,Write-In (Miscellaneous),,1,0,0,0,0,0
ROCKINGHAM,11/3/15,ED-1,790004,C,CITY OF EDEN COUNCILMAN WARD 7,Write-In (Miscellaneous),,1,3,0,0,0,3
ROCKINGHAM,11/3/15,EC,790004,C,CITY OF EDEN COUNCILMAN WARD 7,Write-In (Miscellaneous),,1,1,0,0,0,1
ROCKINGHAM,11/3/15,DR,790004,C,CITY OF EDEN COUNCILMAN WARD 7,Write-In (Miscellaneous),,1,1,0,0,0,1
ROCKINGHAM,11/3/15,MC,790005,C,CITY OF REIDSVILLE COUNCILMAN DISTRICT A,Anthony Hearn,,2,4,1,0,0,5
ROCKINGHAM,11/3/15,MS,790005,C,CITY OF REIDSVILLE COUNCILMAN DISTRICT A,Anthony Hearn,,2,6,4,0,0,10
ROCKINGHAM,11/3/15,SE,790005,C,CITY OF REIDSVILLE COUNCILMAN DISTRICT A,Anthony Hearn,,2,0,0,0,0,0
ROCKINGHAM,11/3/15,SE,790005,C,CITY OF REIDSVILLE COUNCILMAN DISTRICT A,Donald L. Gorham,,2,0,0,0,0,0
ROCKINGHAM,11/3/15,MS,790005,C,CITY OF REIDSVILLE COUNCILMAN DISTRICT A,Donald L. Gorham,,2,320,68,0,0,388
ROCKINGHAM,11/3/15,MC,790005,C,CITY OF REIDSVILLE COUNCILMAN DISTRICT A,Donald L. Gorham,,2,49,15,0,0,64
ROCKINGHAM,11/3/15,MC,790005,C,CITY OF REIDSVILLE COUNCILMAN DISTRICT A,George Otis Rucker,,2,13,1,0,0,14
ROCKINGHAM,11/3/15,MS,790005,C,CITY OF REIDSVILLE COUNCILMAN DISTRICT A,George Otis Rucker,,2,24,6,0,0,30
ROCKINGHAM,11/3/15,SE,790005,C,CITY OF REIDSVILLE COUNCILMAN DISTRICT A,George Otis Rucker,,2,0,0,0,0,0
ROCKINGHAM,11/3/15,SE,790005,C,CITY OF REIDSVILLE COUNCILMAN DISTRICT A,William C. Hairston,,2,0,0,0,0,0
ROCKINGHAM,11/3/15,MS,790005,C,CITY OF REIDSVILLE COUNCILMAN DISTRICT A,William C. Hairston,,2,315,68,0,0,383
ROCKINGHAM,11/3/15,MC,790005,C,CITY OF REIDSVILLE COUNCILMAN DISTRICT A,William C. Hairston,,2,51,15,0,0,66
ROCKINGHAM,11/3/15,MC,790005,C,CITY OF REIDSVILLE COUNCILMAN DISTRICT A,Write-In (Miscellaneous),,2,3,0,0,0,3
ROCKINGHAM,11/3/15,MS,790005,C,CITY OF REIDSVILLE COUNCILMAN DISTRICT A,Write-In (Miscellaneous),,2,8,1,0,0,9
ROCKINGHAM,11/3/15,SE,790005,C,CITY OF REIDSVILLE COUNCILMAN DISTRICT A,Write-In (Miscellaneous),,2,0,0,0,0,0
ROCKINGHAM,11/3/15,MS,790006,C,CITY OF REIDSVILLE COUNCILMAN DISTRICT B,Cynthia Wagoner,,2,82,20,0,0,102
